70BCSV 	
// AQ6370B OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1064.000000
"SPAN",  15.000000
"START WL",1056.500000
"STOP WL",1071.500000
"WLFREQ", 0
"REFL",-17.3
"LSCL",10.0
"RESLN",0.020
"AVG",   1
"SMPLAUTO",      1
"SMPL",       3801
"SMPLINTVL",0.0039
"NORMAL"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"RESPARM", 9025
"FREQPARM", 9025






1059.6224, -38.098
1059.6263, -37.182
1059.6303, -36.304
1059.6342, -35.150
1059.6382, -33.552
1059.6421, -30.326
1059.6461, -27.857
1059.6500, -25.679
1059.6539, -24.149
1059.6579, -23.412
1059.6618, -22.618
1059.6658, -22.202
1059.6697, -22.173
1059.6737, -22.453
1059.6776, -22.901
1059.6816, -24.009
1059.6855, -25.302
1059.6895, -26.788
1059.6934, -28.459
1059.6974, -30.179
1059.7013, -32.137
1059.7053, -33.408
1059.7092, -34.910
1059.7132, -35.631
1059.7171, -35.672
1059.7211, -35.740
1059.7250, -35.905
1059.7289, -35.944
1059.7329, -35.424
1059.7368, -34.553
1059.7408, -33.806
1059.7447, -33.158
1059.7487, -31.088
1059.7526, -28.617
1059.7566, -25.765
1059.7605, -23.579
1059.7645, -22.031
1059.7684, -20.908
1059.7724, -20.339
1059.7763, -19.844
1059.7803, -19.743
1059.7842, -20.056
1059.7882, -20.707
1059.7921, -21.459
1059.7961, -23.019
1059.8000, -24.699
1059.8039, -26.437
1059.8079, -28.251
1059.8118, -29.453
1059.8158, -31.477
1059.8197, -33.143
1059.8237, -34.001
1059.8276, -34.370
1059.8316, -34.506
1059.8355, -34.934
1059.8395, -35.352
1059.8434, -35.291
1059.8474, -34.851
1059.8513, -34.330
1059.8553, -33.731
1059.8592, -32.856
1059.8632, -30.222
1059.8671, -27.647
1059.8711, -25.068
1059.8750, -23.250
1059.8789, -22.349
1059.8829, -21.256
1059.8868, -20.615
1059.8908, -20.320
1059.8947, -20.299
1059.8987, -20.519
1059.9026, -21.254
1059.9066, -22.238
1059.9105, -23.470
1059.9145, -24.974
1059.9184, -26.704
1059.9224, -28.810
1059.9263, -30.458
1059.9303, -32.823
1059.9342, -34.100
1059.9382, -34.590
1059.9421, -35.039
1059.9461, -35.506
1059.9500, -36.219
1059.9539, -36.501
1059.9579, -36.309
1059.9618, -36.034
1059.9658, -35.786
1059.9697, -34.539
1059.9737, -32.483
1059.9776, -29.799
1059.9816, -27.680
1059.9855, -26.344
1059.9895, -24.718
1059.9934, -23.892
1059.9974, -23.432
1060.0013, -23.239
1060.0053, -23.433
1060.0092, -23.950
1060.0132, -24.567
1060.0171, -25.959
1060.0211, -27.503
1060.0250, -29.328
1060.0289, -31.386
1060.0329, -32.475
1060.0368, -34.401
1060.0408, -36.107
1060.0447, -37.271
1060.0487, -37.894
1060.0526, -38.079
1060.0566, -38.542
1060.0605, -39.085
1060.0645, -39.282
1060.0684, -39.033
1060.0724, -38.563
1060.0763, -38.077
1060.0803, -37.440
1060.0842, -35.274
1060.0882, -32.857
1060.0921, -30.387
1060.0961, -28.490
1060.1000, -27.380
1060.1039, -26.079
1060.1079, -25.360
1060.1118, -25.086
1060.1158, -25.074
1060.1197, -25.284
1060.1237, -25.994
1060.1276, -26.988
1060.1316, -28.354
1060.1355, -30.180
1060.1395, -31.965
1060.1434, -33.513
1060.1474, -34.525
1060.1513, -36.233
1060.1553, -37.526
1060.1592, -38.073
1060.1632, -38.125
1060.1671, -38.081
1060.1711, -38.206
1060.1750, -38.218
1060.1789, -37.593
1060.1829, -36.658
1060.1868, -36.047
1060.1908, -34.970
1060.1947, -33.401
1060.1987, -30.754
1060.2026, -28.196
1060.2066, -26.383
1060.2105, -24.102
1060.2145, -22.882
1060.2184, -22.126
1060.2224, -21.666
1060.2263, -21.576
1060.2303, -21.768
1060.2342, -22.140
1060.2382, -23.156
1060.2421, -24.477
1060.2461, -26.041
1060.2500, -27.804
1060.2539, -29.091
1060.2579, -31.181
1060.2618, -32.994
1060.2658, -34.388
1060.2697, -35.483
1060.2737, -35.782
1060.2776, -35.907
1060.2816, -36.108
1060.2855, -36.419
1060.2895, -36.442
1060.2934, -35.892
1060.2974, -35.214
1060.3013, -34.735
1060.3053, -33.412
1060.3092, -31.463
1060.3132, -28.766
1060.3171, -26.374
1060.3211, -24.838
1060.3250, -23.081
1060.3289, -22.014
1060.3329, -21.256
1060.3368, -20.793
1060.3408, -20.684
1060.3447, -20.851
1060.3487, -21.327
1060.3526, -22.182
1060.3566, -23.321
1060.3605, -24.263
1060.3645, -25.985
1060.3684, -27.821
1060.3724, -29.872
1060.3763, -32.291
1060.3803, -33.864
1060.3842, -34.778
1060.3882, -35.084
1060.3921, -35.508
1060.3961, -36.069
1060.4000, -36.590
1060.4039, -36.736
1060.4079, -36.495
1060.4118, -36.047
1060.4158, -35.564
1060.4197, -34.225
1060.4237, -32.213
1060.4276, -30.482
1060.4316, -27.602
1060.4355, -25.706
1060.4395, -24.508
1060.4434, -23.634
1060.4474, -23.124
1060.4513, -22.902
1060.4553, -22.966
1060.4592, -23.441
1060.4632, -24.180
1060.4671, -25.252
1060.4711, -26.636
1060.4750, -27.764
1060.4789, -29.737
1060.4829, -31.693
1060.4868, -33.431
1060.4908, -35.202
1060.4947, -36.277
1060.4987, -37.301
1060.5026, -37.702
1060.5066, -38.037
1060.5105, -38.524
1060.5145, -38.935
1060.5184, -38.945
1060.5224, -38.642
1060.5263, -38.110
1060.5303, -37.535
1060.5342, -36.082
1060.5382, -33.987
1060.5421, -32.188
1060.5461, -29.591
1060.5500, -27.812
1060.5539, -26.416
1060.5579, -25.410
1060.5618, -24.973
1060.5658, -24.681
1060.5697, -24.720
1060.5737, -25.113
1060.5776, -25.772
1060.5816, -26.430
1060.5855, -27.770
1060.5895, -29.254
1060.5934, -30.959
1060.5974, -32.853
1060.6013, -34.580
1060.6053, -36.300
1060.6092, -37.192
1060.6132, -37.779
1060.6171, -37.838
1060.6211, -37.988
1060.6250, -38.224
1060.6289, -38.211
1060.6329, -37.525
1060.6368, -36.716
1060.6408, -35.924
1060.6447, -34.811
1060.6487, -33.389
1060.6526, -30.394
1060.6566, -27.961
1060.6605, -25.717
1060.6645, -24.121
1060.6684, -23.088
1060.6724, -22.347
1060.6763, -21.989
1060.6803, -21.771
1060.6842, -21.896
1060.6882, -22.416
1060.6921, -23.248
1060.6961, -24.029
1060.7000, -25.520
1060.7039, -27.121
1060.7079, -28.842
1060.7118, -30.936
1060.7158, -32.501
1060.7197, -34.441
1060.7237, -35.453
1060.7276, -35.783
1060.7316, -36.022
1060.7355, -36.303
